1,"eplusout"

"Date/Time","[1] System Node Setpoint Temperature (C)"
,"AIR LOOP SUPPLY SIDE OUTLET 1"
"2002/7/20 23:10","20.5"
"2002/7/20 23:20","20.5"
"2002/7/20 23:30","20.5"
"2002/7/20 23:40","20.5"
"2002/7/20 23:50","20.5"
"2002/7/21 0:00","20.5"
"2002/7/21 0:10","20.5"
"2002/7/21 0:20","20.5"
"2002/7/21 0:30","20.5"
"2002/7/21 0:40","20.5"
"2002/7/21 0:50","20.5"
"2002/7/21 1:00","20.5"
"2002/7/21 1:10","20.5"
"2002/7/21 1:20","20.5"
"2002/7/21 1:30","20.5"
"2002/7/21 1:40","20.5"
"2002/7/21 1:50","20.5"
"2002/7/21 2:00","20.5"
"2002/7/21 2:10","20.5"
"2002/7/21 2:20","20.5"
"2002/7/21 2:30","20.5"
"2002/7/21 2:40","20.5"
"2002/7/21 2:50","20.5"
"2002/7/21 3:00","20.5"
"2002/7/21 3:10","20.5"
"2002/7/21 3:20","20.5"
"2002/7/21 3:30","20.5"
"2002/7/21 3:40","20.5"
"2002/7/21 3:50","20.5"
"2002/7/21 4:00","20.5"
"2002/7/21 4:10","20.5"
"2002/7/21 4:20","20.5"
"2002/7/21 4:30","20.5"
"2002/7/21 4:40","20.5"
"2002/7/21 4:50","20.5"
"2002/7/21 5:00","20.5"
"2002/7/21 5:10","20.5"
"2002/7/21 5:20","20.5"
"2002/7/21 5:30","20.5"
"2002/7/21 5:40","20.5"
"2002/7/21 5:50","20.5"
"2002/7/21 6:00","20.5"
"2002/7/21 6:10","20.5"
"2002/7/21 6:20","20.5"
"2002/7/21 6:30","20.5"
"2002/7/21 6:40","20.5"
"2002/7/21 6:50","20.5"
"2002/7/21 7:00","20.5"
"2002/7/21 7:10","20.5"
"2002/7/21 7:20","20.5"
"2002/7/21 7:30","20.5"
"2002/7/21 7:40","20.5"
"2002/7/21 7:50","20.5"
"2002/7/21 8:00","20.5"
"2002/7/21 8:10","20.5"
"2002/7/21 8:20","20.5"
"2002/7/21 8:30","20.5"
"2002/7/21 8:40","20.5"
"2002/7/21 8:50","20.5"
"2002/7/21 9:00","20.5"
"2002/7/21 9:10","20.5"
"2002/7/21 9:20","20.5"
"2002/7/21 9:30","20.5"
"2002/7/21 9:40","16.5"
"2002/7/21 9:50","16.5"
"2002/7/21 10:00","16.5"
"2002/7/21 10:10","20.5"
"2002/7/21 10:20","20.5"
"2002/7/21 10:30","16.5"
"2002/7/21 10:40","16.5"
"2002/7/21 10:50","16.5"
"2002/7/21 11:00","16.5"
"2002/7/21 11:10","16.5"
"2002/7/21 11:20","16.5"
"2002/7/21 11:30","16.5"
"2002/7/21 11:40","16.5"
"2002/7/21 11:50","16.5"
"2002/7/21 12:00","16.5"
"2002/7/21 12:10","16.5"
"2002/7/21 12:20","16.5"
"2002/7/21 12:30","16.5"
"2002/7/21 12:40","16.5"
"2002/7/21 12:50","16.5"
"2002/7/21 13:00","16.5"
"2002/7/21 13:10","16.5"
"2002/7/21 13:20","16.5"
"2002/7/21 13:30","16.5"
"2002/7/21 13:40","16.5"
"2002/7/21 13:50","16.5"
"2002/7/21 14:00","16.5"
"2002/7/21 14:10","16.5"
"2002/7/21 14:20","16.5"
"2002/7/21 14:30","16.5"
"2002/7/21 14:40","16.5"
"2002/7/21 14:50","16.5"
"2002/7/21 15:00","16.5"
"2002/7/21 15:10","16.5"
"2002/7/21 15:20","16.5"
"2002/7/21 15:30","16.5"
"2002/7/21 15:40","16.5"
"2002/7/21 15:50","16.5"
"2002/7/21 16:00","16.5"
"2002/7/21 16:10","16.5"
"2002/7/21 16:20","16.5"
"2002/7/21 16:30","16.5"
"2002/7/21 16:40","16.5"
"2002/7/21 16:50","16.5"
"2002/7/21 17:00","16.5"
"2002/7/21 17:10","16.5"
"2002/7/21 17:20","16.5"
"2002/7/21 17:30","16.5"
"2002/7/21 17:40","16.5"
"2002/7/21 17:50","16.5"
"2002/7/21 18:00","16.5"
"2002/7/21 18:10","16.5"
"2002/7/21 18:20","16.5"
"2002/7/21 18:30","16.5"
"2002/7/21 18:40","16.5"
"2002/7/21 18:50","16.5"
"2002/7/21 19:00","16.5"
"2002/7/21 19:10","16.5"
"2002/7/21 19:20","16.5"
"2002/7/21 19:30","20.5"
"2002/7/21 19:40","20.5"
"2002/7/21 19:50","20.5"
"2002/7/21 20:00","20.5"
"2002/7/21 20:10","20.5"
"2002/7/21 20:20","16.5"
"2002/7/21 20:30","20.5"
"2002/7/21 20:40","20.5"
"2002/7/21 20:50","20.5"
"2002/7/21 21:00","20.5"
"2002/7/21 21:10","20.5"
"2002/7/21 21:20","20.5"
"2002/7/21 21:30","20.5"
"2002/7/21 21:40","20.5"
"2002/7/21 21:50","20.5"
"2002/7/21 22:00","20.5"
"2002/7/21 22:10","20.5"
"2002/7/21 22:20","20.5"
"2002/7/21 22:30","20.5"
"2002/7/21 22:40","20.5"
"2002/7/21 22:50","20.5"
"2002/7/21 23:00","20.5"
"2002/7/21 23:10","20.5"
"2002/7/21 23:20","20.5"
"2002/7/21 23:30","20.5"
"2002/7/21 23:40","20.5"
"2002/7/21 23:50","20.5"
"2002/7/22 0:00","20.5"
"2002/7/22 0:10","20.5"
"2002/7/22 0:20","20.5"
"2002/7/22 0:30","20.5"
"2002/7/22 0:40","20.5"
"2002/7/22 0:50","20.5"
"2002/7/22 1:00","20.5"
"2002/7/22 1:10","20.5"
"2002/7/22 1:20","20.5"
"2002/7/22 1:30","20.5"
"2002/7/22 1:40","20.5"
"2002/7/22 1:50","20.5"
"2002/7/22 2:00","20.5"
"2002/7/22 2:10","20.5"
"2002/7/22 2:20","20.5"
"2002/7/22 2:30","20.5"
"2002/7/22 2:40","20.5"
"2002/7/22 2:50","20.5"
"2002/7/22 3:00","20.5"
"2002/7/22 3:10","20.5"
"2002/7/22 3:20","20.5"
"2002/7/22 3:30","20.5"
"2002/7/22 3:40","20.5"
"2002/7/22 3:50","20.5"
"2002/7/22 4:00","20.5"
"2002/7/22 4:10","20.5"
"2002/7/22 4:20","20.5"
"2002/7/22 4:30","20.5"
"2002/7/22 4:40","20.5"
"2002/7/22 4:50","20.5"
"2002/7/22 5:00","20.5"
"2002/7/22 5:10","20.5"
"2002/7/22 5:20","20.5"
"2002/7/22 5:30","20.5"
"2002/7/22 5:40","20.5"
"2002/7/22 5:50","20.5"
"2002/7/22 6:00","20.5"
"2002/7/22 6:10","20.5"
"2002/7/22 6:20","20.5"
"2002/7/22 6:30","20.5"
"2002/7/22 6:40","20.5"
"2002/7/22 6:50","20.5"
"2002/7/22 7:00","20.5"
"2002/7/22 7:10","20.5"
"2002/7/22 7:20","20.5"
"2002/7/22 7:30","20.5"
"2002/7/22 7:40","20.5"
"2002/7/22 7:50","20.5"
"2002/7/22 8:00","20.5"
"2002/7/22 8:10","20.5"
"2002/7/22 8:20","20.5"
"2002/7/22 8:30","20.5"
"2002/7/22 8:40","20.5"
"2002/7/22 8:50","20.5"
"2002/7/22 9:00","20.5"
"2002/7/22 9:10","20.5"
"2002/7/22 9:20","20.5"
"2002/7/22 9:30","20.5"
"2002/7/22 9:40","20.5"
"2002/7/22 9:50","20.5"
"2002/7/22 10:00","20.5"
"2002/7/22 10:10","20.5"
"2002/7/22 10:20","20.5"
"2002/7/22 10:30","20.5"
"2002/7/22 10:40","20.5"
"2002/7/22 10:50","20.5"
"2002/7/22 11:00","20.5"
"2002/7/22 11:10","20.5"
"2002/7/22 11:20","20.5"
"2002/7/22 11:30","20.5"
"2002/7/22 11:40","20.5"
"2002/7/22 11:50","20.5"
"2002/7/22 12:00","20.5"
"2002/7/22 12:10","20.5"
"2002/7/22 12:20","20.5"
"2002/7/22 12:30","20.5"
"2002/7/22 12:40","20.5"
"2002/7/22 12:50","20.5"
"2002/7/22 13:00","20.5"
"2002/7/22 13:10","20.5"
"2002/7/22 13:20","20.5"
"2002/7/22 13:30","20.5"
"2002/7/22 13:40","20.5"
"2002/7/22 13:50","20.5"
"2002/7/22 14:00","20.5"
"2002/7/22 14:10","20.5"
"2002/7/22 14:20","20.5"
"2002/7/22 14:30","20.5"
"2002/7/22 14:40","20.5"
"2002/7/22 14:50","20.5"
"2002/7/22 15:00","20.5"
"2002/7/22 15:10","20.5"
"2002/7/22 15:20","20.5"
"2002/7/22 15:30","20.5"
"2002/7/22 15:40","20.5"
"2002/7/22 15:50","20.5"
"2002/7/22 16:00","20.5"
"2002/7/22 16:10","20.5"
"2002/7/22 16:20","20.5"
"2002/7/22 16:30","20.5"
"2002/7/22 16:40","20.5"
"2002/7/22 16:50","20.5"
"2002/7/22 17:00","20.5"
"2002/7/22 17:10","20.5"
"2002/7/22 17:20","20.5"
"2002/7/22 17:30","20.5"
"2002/7/22 17:40","20.5"
"2002/7/22 17:50","20.5"
"2002/7/22 18:00","20.5"
"2002/7/22 18:10","20.5"
"2002/7/22 18:20","20.5"
"2002/7/22 18:30","20.5"
"2002/7/22 18:40","20.5"
"2002/7/22 18:50","20.5"
"2002/7/22 19:00","20.5"
"2002/7/22 19:10","20.5"
"2002/7/22 19:20","20.5"
"2002/7/22 19:30","20.5"
"2002/7/22 19:40","20.5"
"2002/7/22 19:50","20.5"
"2002/7/22 20:00","20.5"
"2002/7/22 20:10","20.5"
"2002/7/22 20:20","20.5"
"2002/7/22 20:30","20.5"
"2002/7/22 20:40","20.5"
"2002/7/22 20:50","20.5"
"2002/7/22 21:00","20.5"
"2002/7/22 21:10","20.5"
"2002/7/22 21:20","20.5"
"2002/7/22 21:30","20.5"
"2002/7/22 21:40","20.5"
"2002/7/22 21:50","20.5"
"2002/7/22 22:00","20.5"
"2002/7/22 22:10","20.5"
"2002/7/22 22:20","20.5"
"2002/7/22 22:30","20.5"
"2002/7/22 22:40","20.5"
"2002/7/22 22:50","20.5"
"2002/7/22 23:00","20.5"
"2002/7/22 23:10","20.5"
"2002/7/22 23:20","20.5"
"2002/7/22 23:30","20.5"
"2002/7/22 23:40","20.5"
"2002/7/22 23:50","20.5"
"2002/7/23 0:00","20.5"
"2002/7/23 0:10","20.5"
"2002/7/23 0:20","20.5"
"2002/7/23 0:30","20.5"
"2002/7/23 0:40","20.5"
"2002/7/23 0:50","20.5"
"2002/7/23 1:00","20.5"
"2002/7/23 1:10","20.5"
"2002/7/23 1:20","20.5"
"2002/7/23 1:30","20.5"
"2002/7/23 1:40","20.5"
"2002/7/23 1:50","20.5"
"2002/7/23 2:00","20.5"
"2002/7/23 2:10","20.5"
"2002/7/23 2:20","20.5"
"2002/7/23 2:30","20.5"
"2002/7/23 2:40","20.5"
"2002/7/23 2:50","20.5"
"2002/7/23 3:00","20.5"
"2002/7/23 3:10","20.5"
"2002/7/23 3:20","20.5"
"2002/7/23 3:30","20.5"
"2002/7/23 3:40","20.5"
"2002/7/23 3:50","20.5"
"2002/7/23 4:00","20.5"
"2002/7/23 4:10","20.5"
"2002/7/23 4:20","20.5"
"2002/7/23 4:30","20.5"
"2002/7/23 4:40","20.5"
"2002/7/23 4:50","20.5"
"2002/7/23 5:00","20.5"
"2002/7/23 5:10","20.5"
"2002/7/23 5:20","20.5"
"2002/7/23 5:30","20.5"
"2002/7/23 5:40","20.5"
"2002/7/23 5:50","20.5"
"2002/7/23 6:00","20.5"
"2002/7/23 6:10","20.5"
"2002/7/23 6:20","20.5"
"2002/7/23 6:30","20.5"
"2002/7/23 6:40","20.5"
"2002/7/23 6:50","20.5"
"2002/7/23 7:00","20.5"
"2002/7/23 7:10","20.5"
"2002/7/23 7:20","20.5"
"2002/7/23 7:30","20.5"
"2002/7/23 7:40","20.5"
"2002/7/23 7:50","20.5"
"2002/7/23 8:00","20.5"
"2002/7/23 8:10","20.5"
"2002/7/23 8:20","20.5"
"2002/7/23 8:30","20.5"
"2002/7/23 8:40","20.5"
"2002/7/23 8:50","20.5"
"2002/7/23 9:00","20.5"
"2002/7/23 9:10","20.5"
"2002/7/23 9:20","20.5"
"2002/7/23 9:30","20.5"
"2002/7/23 9:40","20.5"
"2002/7/23 9:50","20.5"
"2002/7/23 10:00","20.5"
"2002/7/23 10:10","20.5"
"2002/7/23 10:20","20.5"
"2002/7/23 10:30","20.5"
"2002/7/23 10:40","20.5"
"2002/7/23 10:50","20.5"
"2002/7/23 11:00","20.5"
"2002/7/23 11:10","20.5"
"2002/7/23 11:20","20.5"
"2002/7/23 11:30","20.5"
"2002/7/23 11:40","20.5"
"2002/7/23 11:50","20.5"
"2002/7/23 12:00","20.5"
"2002/7/23 12:10","20.5"
"2002/7/23 12:20","20.5"
"2002/7/23 12:30","20.5"
"2002/7/23 12:40","20.5"
"2002/7/23 12:50","20.5"
"2002/7/23 13:00","20.5"
"2002/7/23 13:10","20.5"
"2002/7/23 13:20","20.5"
"2002/7/23 13:30","20.5"
"2002/7/23 13:40","20.5"
"2002/7/23 13:50","20.5"
"2002/7/23 14:00","20.5"
"2002/7/23 14:10","20.5"
"2002/7/23 14:20","20.5"
"2002/7/23 14:30","20.5"
"2002/7/23 14:40","20.5"
"2002/7/23 14:50","20.5"
"2002/7/23 15:00","20.5000000000001"
"2002/7/23 15:10","20.5"
"2002/7/23 15:20","20.5"
"2002/7/23 15:30","20.5"
"2002/7/23 15:40","20.5"
"2002/7/23 15:50","20.5"
"2002/7/23 16:00","20.5"
"2002/7/23 16:10","20.5"
"2002/7/23 16:20","20.5"
"2002/7/23 16:30","20.5"
"2002/7/23 16:40","20.5"
"2002/7/23 16:50","20.5"
"2002/7/23 17:00","20.5"
"2002/7/23 17:10","20.5"
"2002/7/23 17:20","20.5"
"2002/7/23 17:30","20.5"
"2002/7/23 17:40","20.5"
"2002/7/23 17:50","20.5"
"2002/7/23 18:00","20.5"
"2002/7/23 18:10","20.5"
"2002/7/23 18:20","20.5"
"2002/7/23 18:30","20.5"
"2002/7/23 18:40","20.5"
"2002/7/23 18:50","20.5"
"2002/7/23 19:00","20.5"
"2002/7/23 19:10","20.5"
"2002/7/23 19:20","20.5"
"2002/7/23 19:30","20.5"
"2002/7/23 19:40","20.5"
"2002/7/23 19:50","20.5"
"2002/7/23 20:00","20.5"
"2002/7/23 20:10","20.5"
"2002/7/23 20:20","20.5"
"2002/7/23 20:30","20.5"
"2002/7/23 20:40","20.5"
"2002/7/23 20:50","20.5"
"2002/7/23 21:00","20.5"
"2002/7/23 21:10","20.5"
"2002/7/23 21:20","20.5"
"2002/7/23 21:30","20.5"
"2002/7/23 21:40","20.5"
"2002/7/23 21:50","20.5"
"2002/7/23 22:00","20.5"
"2002/7/23 22:10","20.5"
"2002/7/23 22:20","20.5"
"2002/7/23 22:30","20.5"
"2002/7/23 22:40","20.5"
"2002/7/23 22:50","20.5"
"2002/7/23 23:00","20.5"
"2002/7/23 23:10","20.5"
"2002/7/23 23:20","20.5"
"2002/7/23 23:30","20.5"
"2002/7/23 23:40","20.5"
"2002/7/23 23:50","20.5"
"2002/7/24 0:00","20.5"
"2002/7/24 0:10","20.5"
"2002/7/24 0:20","20.5"
"2002/7/24 0:30","20.5"
"2002/7/24 0:40","20.5"
"2002/7/24 0:50","20.5"
"2002/7/24 1:00","20.5"
"2002/7/24 1:10","20.5"
"2002/7/24 1:20","20.5"
"2002/7/24 1:30","20.5"
"2002/7/24 1:40","20.5"
"2002/7/24 1:50","20.5"
"2002/7/24 2:00","20.5"
"2002/7/24 2:10","20.5"
"2002/7/24 2:20","20.5"
"2002/7/24 2:30","20.5"
"2002/7/24 2:40","20.5"
"2002/7/24 2:50","20.5"
"2002/7/24 3:00","20.5"
"2002/7/24 3:10","20.5"
"2002/7/24 3:20","20.5"
"2002/7/24 3:30","20.5"
"2002/7/24 3:40","20.5"
"2002/7/24 3:50","20.5"
"2002/7/24 4:00","20.5"
"2002/7/24 4:10","20.5"
"2002/7/24 4:20","20.5"
"2002/7/24 4:30","20.5"
"2002/7/24 4:40","20.5"
"2002/7/24 4:50","20.5"
"2002/7/24 5:00","20.5"
"2002/7/24 5:10","20.5"
"2002/7/24 5:20","20.5"
"2002/7/24 5:30","20.5"
"2002/7/24 5:40","20.5"
"2002/7/24 5:50","20.5"
"2002/7/24 6:00","20.5"
"2002/7/24 6:10","20.5"
"2002/7/24 6:20","20.5"
"2002/7/24 6:30","20.5"
"2002/7/24 6:40","20.5"
"2002/7/24 6:50","20.5"
"2002/7/24 7:00","20.5"
"2002/7/24 7:10","20.5"
"2002/7/24 7:20","20.5"
"2002/7/24 7:30","20.5"
"2002/7/24 7:40","20.5"
"2002/7/24 7:50","20.5"
"2002/7/24 8:00","20.5"
"2002/7/24 8:10","20.5"
"2002/7/24 8:20","20.5"
"2002/7/24 8:30","20.5"
"2002/7/24 8:40","20.5"
"2002/7/24 8:50","20.5"
"2002/7/24 9:00","20.5"
"2002/7/24 9:10","20.5"
"2002/7/24 9:20","20.5"
"2002/7/24 9:30","20.5"
"2002/7/24 9:40","20.5"
"2002/7/24 9:50","20.5"
"2002/7/24 10:00","20.5"
"2002/7/24 10:10","20.5"
"2002/7/24 10:20","20.5"
"2002/7/24 10:30","20.5"
"2002/7/24 10:40","20.5"
"2002/7/24 10:50","20.5"
"2002/7/24 11:00","16.5"
"2002/7/24 11:10","20.5"
"2002/7/24 11:20","20.5"
"2002/7/24 11:30","20.5"
"2002/7/24 11:40","16.5"
"2002/7/24 11:50","20.5"
"2002/7/24 12:00","20.5"
"2002/7/24 12:10","16.5"
"2002/7/24 12:20","16.5"
"2002/7/24 12:30","16.5"
"2002/7/24 12:40","20.5"
"2002/7/24 12:50","16.5"
"2002/7/24 13:00","16.5"
"2002/7/24 13:10","16.5"
"2002/7/24 13:20","16.5"
"2002/7/24 13:30","16.5"
"2002/7/24 13:40","16.5"
"2002/7/24 13:50","16.5"
"2002/7/24 14:00","16.5"
"2002/7/24 14:10","16.5"
"2002/7/24 14:20","16.5"
"2002/7/24 14:30","16.5"
"2002/7/24 14:40","16.5"
"2002/7/24 14:50","16.5"
"2002/7/24 15:00","16.5"
"2002/7/24 15:10","16.5"
"2002/7/24 15:20","16.5"
"2002/7/24 15:30","16.5"
"2002/7/24 15:40","16.5"
"2002/7/24 15:50","16.5"
"2002/7/24 16:00","16.5"
"2002/7/24 16:10","16.5"
"2002/7/24 16:20","16.5"
"2002/7/24 16:30","16.5"
"2002/7/24 16:40","16.5"
"2002/7/24 16:50","16.5"
"2002/7/24 17:00","16.5"
"2002/7/24 17:10","20.5"
"2002/7/24 17:20","16.5"
"2002/7/24 17:30","16.5"
"2002/7/24 17:40","16.5"
"2002/7/24 17:50","16.5"
"2002/7/24 18:00","16.5"
"2002/7/24 18:10","16.5"
"2002/7/24 18:20","20.5"
"2002/7/24 18:30","20.5"
"2002/7/24 18:40","20.5"
"2002/7/24 18:50","20.5"
"2002/7/24 19:00","20.5"
"2002/7/24 19:10","20.5"
"2002/7/24 19:20","20.5"
"2002/7/24 19:30","20.5"
"2002/7/24 19:40","20.5"
"2002/7/24 19:50","20.5"
"2002/7/24 20:00","20.5"
"2002/7/24 20:10","20.5"
"2002/7/24 20:20","20.5"
"2002/7/24 20:30","20.5"
"2002/7/24 20:40","20.5"
"2002/7/24 20:50","20.5"
"2002/7/24 21:00","20.5"
"2002/7/24 21:10","20.5"
"2002/7/24 21:20","20.5"
"2002/7/24 21:30","20.5"
"2002/7/24 21:40","20.5"
"2002/7/24 21:50","20.5"
"2002/7/24 22:00","20.5"
"2002/7/24 22:10","20.5"
"2002/7/24 22:20","20.5"
"2002/7/24 22:30","20.5"
"2002/7/24 22:40","20.5"
"2002/7/24 22:50","20.5"
"2002/7/24 23:00","20.5"
"2002/7/24 23:10","20.5"
"2002/7/24 23:20","20.5"
"2002/7/24 23:30","20.5"
"2002/7/24 23:40","20.5"
"2002/7/24 23:50","20.5"
"2002/7/25 0:00","20.5"
"2002/7/25 0:10","20.5"
"2002/7/25 0:20","20.5"
"2002/7/25 0:30","20.5"
"2002/7/25 0:40","20.5"
"2002/7/25 0:50","20.5"
"2002/7/25 1:00","20.5"
"2002/7/25 1:10","20.5"
"2002/7/25 1:20","20.5"
"2002/7/25 1:30","20.5"
"2002/7/25 1:40","20.5"
"2002/7/25 1:50","20.5"
"2002/7/25 2:00","20.5"
"2002/7/25 2:10","20.5"
"2002/7/25 2:20","20.5"
"2002/7/25 2:30","20.5"
"2002/7/25 2:40","20.5"
"2002/7/25 2:50","20.5"
"2002/7/25 3:00","20.5"
"2002/7/25 3:10","20.5"
"2002/7/25 3:20","20.5"
"2002/7/25 3:30","20.5"
"2002/7/25 3:40","20.5"
"2002/7/25 3:50","20.5"
"2002/7/25 4:00","20.5"
"2002/7/25 4:10","20.5"
"2002/7/25 4:20","20.5"
"2002/7/25 4:30","20.5"
"2002/7/25 4:40","20.5"
"2002/7/25 4:50","20.5"
"2002/7/25 5:00","20.5"
"2002/7/25 5:10","20.5"
"2002/7/25 5:20","20.5"
"2002/7/25 5:30","20.5"
"2002/7/25 5:40","20.5"
"2002/7/25 5:50","20.5"
"2002/7/25 6:00","20.5"
"2002/7/25 6:10","20.5"
"2002/7/25 6:20","20.5"
"2002/7/25 6:30","20.5"
"2002/7/25 6:40","20.5"
"2002/7/25 6:50","20.5"
"2002/7/25 7:00","20.5"
"2002/7/25 7:10","20.5"
"2002/7/25 7:20","20.5"
"2002/7/25 7:30","20.5"
"2002/7/25 7:40","20.5"
"2002/7/25 7:50","20.5"
"2002/7/25 8:00","20.5"
"2002/7/25 8:10","20.5"
"2002/7/25 8:20","20.5"
"2002/7/25 8:30","20.5"
"2002/7/25 8:40","20.5"
"2002/7/25 8:50","20.5"
"2002/7/25 9:00","20.5"
"2002/7/25 9:10","20.5"
"2002/7/25 9:20","20.5"
"2002/7/25 9:30","20.5"
"2002/7/25 9:40","20.5"
"2002/7/25 9:50","20.5"
"2002/7/25 10:00","20.5"
"2002/7/25 10:10","20.5"
"2002/7/25 10:20","20.5"
"2002/7/25 10:30","20.5"
"2002/7/25 10:40","20.5"
"2002/7/25 10:50","20.5"
"2002/7/25 11:00","20.5"
"2002/7/25 11:10","16.5"
"2002/7/25 11:20","16.5"
"2002/7/25 11:30","16.5"
"2002/7/25 11:40","20.5"
"2002/7/25 11:50","20.5"
"2002/7/25 12:00","20.5"
"2002/7/25 12:10","20.5"
"2002/7/25 12:20","16.5"
"2002/7/25 12:30","20.5"
"2002/7/25 12:40","16.5"
"2002/7/25 12:50","16.5"
"2002/7/25 13:00","16.5"
"2002/7/25 13:10","16.5"
"2002/7/25 13:20","16.5"
"2002/7/25 13:30","16.5"
"2002/7/25 13:40","16.5"
"2002/7/25 13:50","16.5"
"2002/7/25 14:00","16.5"
"2002/7/25 14:10","16.5"
"2002/7/25 14:20","16.5"
"2002/7/25 14:30","16.5"
"2002/7/25 14:40","16.5"
"2002/7/25 14:50","16.5"
"2002/7/25 15:00","16.5"
"2002/7/25 15:10","16.5"
"2002/7/25 15:20","16.5"
"2002/7/25 15:30","16.5"
"2002/7/25 15:40","16.5"
"2002/7/25 15:50","16.5"
"2002/7/25 16:00","16.5"
"2002/7/25 16:10","16.5"
"2002/7/25 16:20","16.5"
"2002/7/25 16:30","16.5"
"2002/7/25 16:40","16.5"
"2002/7/25 16:50","16.5"
"2002/7/25 17:00","16.5"
"2002/7/25 17:10","16.5"
"2002/7/25 17:20","16.5"
"2002/7/25 17:30","16.5"
"2002/7/25 17:40","16.5"
"2002/7/25 17:50","16.5"
"2002/7/25 18:00","20.5"
"2002/7/25 18:10","16.5"
"2002/7/25 18:20","20.5"
"2002/7/25 18:30","16.5"
"2002/7/25 18:40","20.5"
"2002/7/25 18:50","20.5"
"2002/7/25 19:00","16.5"
"2002/7/25 19:10","20.5"
"2002/7/25 19:20","20.5"
"2002/7/25 19:30","20.5"
"2002/7/25 19:40","20.5"
"2002/7/25 19:50","20.5"
"2002/7/25 20:00","20.5"
"2002/7/25 20:10","20.5"
"2002/7/25 20:20","20.5"
"2002/7/25 20:30","20.5"
"2002/7/25 20:40","20.5"
"2002/7/25 20:50","20.5"
"2002/7/25 21:00","20.5"
"2002/7/25 21:10","20.5"
"2002/7/25 21:20","20.5"
"2002/7/25 21:30","20.5"
"2002/7/25 21:40","20.5"
"2002/7/25 21:50","20.5"
"2002/7/25 22:00","20.5"
"2002/7/25 22:10","20.5"
"2002/7/25 22:20","20.5"
"2002/7/25 22:30","20.5"
"2002/7/25 22:40","20.5"
"2002/7/25 22:50","20.5"
"2002/7/25 23:00","20.5"
"2002/7/25 23:10","20.5"
"2002/7/25 23:20","20.5"
"2002/7/25 23:30","20.5"
"2002/7/25 23:40","20.5"
"2002/7/25 23:50","20.5"
"2002/7/26 0:00","20.5"
"2002/7/26 0:10","20.5"
"2002/7/26 0:20","20.5"
"2002/7/26 0:30","20.5"
"2002/7/26 0:40","20.5"
"2002/7/26 0:50","20.5"
"2002/7/26 1:00","20.5"
"2002/7/26 1:10","20.5"
"2002/7/26 1:20","20.5"
"2002/7/26 1:30","20.5"
"2002/7/26 1:40","20.5"
"2002/7/26 1:50","20.5"
"2002/7/26 2:00","20.5"
"2002/7/26 2:10","20.5"
"2002/7/26 2:20","20.5"
"2002/7/26 2:30","20.5"
"2002/7/26 2:40","20.5"
"2002/7/26 2:50","20.5"
"2002/7/26 3:00","20.5"
"2002/7/26 3:10","20.5"
"2002/7/26 3:20","20.5"
"2002/7/26 3:30","20.5"
"2002/7/26 3:40","20.5"
"2002/7/26 3:50","20.5"
"2002/7/26 4:00","20.5"
"2002/7/26 4:10","20.5"
"2002/7/26 4:20","20.5"
"2002/7/26 4:30","20.5"
"2002/7/26 4:40","20.5"
"2002/7/26 4:50","20.5"
"2002/7/26 5:00","20.5"
"2002/7/26 5:10","20.5"
"2002/7/26 5:20","20.5"
"2002/7/26 5:30","20.5"
"2002/7/26 5:40","20.5"
"2002/7/26 5:50","20.5"
"2002/7/26 6:00","20.5"
"2002/7/26 6:10","20.5"
"2002/7/26 6:20","20.5"
"2002/7/26 6:30","20.5"
"2002/7/26 6:40","20.5"
"2002/7/26 6:50","20.5"
"2002/7/26 7:00","20.5"
"2002/7/26 7:10","20.5"
"2002/7/26 7:20","20.5"
"2002/7/26 7:30","20.5"
"2002/7/26 7:40","20.5"
"2002/7/26 7:50","20.5"
"2002/7/26 8:00","20.5"
"2002/7/26 8:10","20.5"
"2002/7/26 8:20","20.5"
"2002/7/26 8:30","20.5"
"2002/7/26 8:40","20.5"
"2002/7/26 8:50","20.5"
"2002/7/26 9:00","20.5"
"2002/7/26 9:10","20.5"
"2002/7/26 9:20","20.5"
"2002/7/26 9:30","20.5"
"2002/7/26 9:40","20.5"
"2002/7/26 9:50","20.5"
"2002/7/26 10:00","20.5"
"2002/7/26 10:10","20.5"
"2002/7/26 10:20","20.5"
"2002/7/26 10:30","20.5"
"2002/7/26 10:40","20.5"
"2002/7/26 10:50","20.5"
"2002/7/26 11:00","20.5"
"2002/7/26 11:10","20.5"
"2002/7/26 11:20","20.5"
"2002/7/26 11:30","20.5"
"2002/7/26 11:40","20.5"
"2002/7/26 11:50","20.5"
"2002/7/26 12:00","20.5"
"2002/7/26 12:10","16.5"
"2002/7/26 12:20","20.5"
"2002/7/26 12:30","20.5"
"2002/7/26 12:40","20.5"
"2002/7/26 12:50","20.5"
"2002/7/26 13:00","16.5"
"2002/7/26 13:10","20.5"
"2002/7/26 13:20","16.5"
"2002/7/26 13:30","20.5"
"2002/7/26 13:40","16.5"
"2002/7/26 13:50","16.5"
"2002/7/26 14:00","16.5"
"2002/7/26 14:10","16.5"
"2002/7/26 14:20","16.5"
"2002/7/26 14:30","16.5"
"2002/7/26 14:40","16.5"
"2002/7/26 14:50","16.5"
"2002/7/26 15:00","16.5"
"2002/7/26 15:10","16.5"
"2002/7/26 15:20","16.5"
"2002/7/26 15:30","16.5"
